timestamp,passed_time,side,cut_length,time,speed,event_type,start,end
2021.4.19 15:34:22:117,2.9539999999999997,left,0.1697469149468816,0.17900000000000005,0.948306787412746,0,237,252
2021.4.19 15:34:22:310,3.147,left,0.19388905057061245,0.18100000000000002,1.0712102241470305,0,254,269
2021.4.19 15:34:22:377,3.214,right,0.2521733218180744,0.248,1.0168279105567517,0,254,275
2021.4.19 15:34:22:742,3.579,left,0.4723555433704292,0.275,1.717656521347015,4,284,308
2021.4.19 15:34:22:765,3.602,right,0.5487462379291322,0.307,1.7874470290851214,4,283,310
2021.4.19 15:34:23:78,3.915,right,0.24917501774445,0.224,1.1123884720734374,4,319,338
2021.4.19 15:34:24:38,4.875,right,1.3086669116263534,0.782,1.6734870992664366,2,354,424
2021.4.19 15:34:24:507,5.343999999999999,left,0.7436527573880017,0.413,1.800612003360779,2,430,466
2021.4.19 15:34:24:697,5.534,right,0.21763198241767928,0.179,1.2158211308250242,4,468,483
2021.4.19 15:34:25:68,5.905,left,0.8299440807397039,0.39299999999999996,2.1118169993376688,4,482,516
2021.4.19 15:34:25:68,5.905,right,0.6399835533967939,0.36,1.7777320927688718,4,485,516
2021.4.19 15:34:25:347,6.184,right,0.3562300449067097,0.26899999999999996,1.3242752598762442,4,518,541
2021.4.19 15:34:25:381,6.218,left,0.32241911729260275,0.303,1.0640894960151903,4,518,544
2021.4.19 15:34:25:682,6.519,right,0.30571861587668564,0.179,1.7079252283613724,2,556,571
2021.4.19 15:34:25:926,6.763,right,0.3404476407305127,0.233,1.4611486726631446,2,573,593
2021.4.19 15:34:26:261,7.098,right,0.3276246928390891,0.268,1.2224801971607802,2,600,623
2021.4.19 15:34:26:763,7.6,left,0.9222709167998948,0.457,2.018098286214212,1,628,668
2021.4.19 15:34:27:277,8.113999999999999,left,1.0795581501903486,0.413,2.613942252276873,4,678,714
2021.4.19 15:34:27:277,8.113999999999999,right,0.5723318869714242,0.335,1.70845339394455,4,685,714
2021.4.19 15:34:27:560,8.397,right,0.1129252873988395,0.114,0.9905726964810482,4,730,739
2021.4.19 15:34:28:361,9.198,right,1.2697658008938015,0.5569999999999999,2.279651348103773,2,762,811
2021.4.19 15:34:28:473,9.31,left,1.060010669649256,0.613,1.729218058155393,2,767,821
2021.4.19 15:34:28:734,9.571,right,0.2858505265689464,0.249,1.1479940826062105,2,823,844
2021.4.19 15:34:29:357,10.193999999999999,right,0.8466136476737859,0.438,1.932907871401338,1,862,900
2021.4.19 15:34:29:445,10.282,left,0.7200031455828648,0.359,2.00557979270993,1,877,908
2021.4.19 15:34:29:512,10.349,right,0.1294938298937632,0.111,1.1666110801239928,1,905,914
2021.4.19 15:34:29:747,10.584000000000001,right,0.18313708498984765,0.18,1.017428249943598,4,920,935
2021.4.19 15:34:30:151,10.988,right,0.8562584336428523,0.392,2.184332738884827,4,937,971
2021.4.19 15:34:30:292,11.129000000000001,left,1.16181701773042,0.6799999999999999,1.7085544378388533,4,924,984
2021.4.19 15:34:30:762,11.599,left,1.075389645902527,0.45799999999999996,2.3480123272980937,4,986,1026
2021.4.19 15:34:30:783,11.62,right,1.3589902650989683,0.624,2.17786901458168,4,973,1028
2021.4.19 15:34:31:823,12.66,right,1.0213123667643855,0.467,2.1869643827931164,2,1080,1121
2021.4.19 15:34:32:314,13.151,right,1.129871853879958,0.48,2.353899695583246,1,1123,1165
2021.4.19 15:34:32:974,13.811,right,1.3317158282409538,0.524,2.541442420307164,1,1178,1224
2021.4.19 15:34:33:442,14.279000000000002,right,1.2969891505795443,0.401,3.234386909175922,1,1231,1266
2021.4.19 15:34:34:80,14.917,right,1.4645488271829412,0.604,2.424749713879042,1,1270,1323
2021.4.19 15:34:34:570,15.407,right,1.118264612291179,0.34600000000000003,3.2319786482404016,1,1337,1367
2021.4.19 15:34:35:174,16.011,right,1.5607481504453395,0.593,2.631953036164148,2,1369,1421
2021.4.19 15:34:35:655,16.492,right,1.375629256736742,0.47,2.9268707590143443,2,1423,1464
2021.4.19 15:34:36:236,17.073,left,1.0197053887860723,0.414,2.4630564946523483,2,1480,1516
2021.4.19 15:34:36:448,17.285,right,0.972133641590882,0.7490000000000001,1.2979087337661976,1,1469,1535
2021.4.19 15:34:36:749,17.586,left,1.1724425328551666,0.48,2.4425886101149312,1,1520,1562
2021.4.19 15:34:37:19,17.855999999999998,left,0.3758720321346907,0.23600000000000002,1.5926781022656389,2,1566,1586
2021.4.19 15:34:37:900,18.737000000000002,left,2.473079496028617,0.87,2.8426201103777213,1,1588,1665
2021.4.19 15:34:38:514,19.351,left,1.3312967638034785,0.514,2.5900715249094906,1,1675,1720
2021.4.19 15:34:39:39,19.875999999999998,left,1.4064690640005082,0.514,2.736321136187758,1,1722,1767
2021.4.19 15:34:39:206,20.043,left,0.2234774027049051,0.155,1.4417896948703557,2,1769,1782
2021.4.19 15:34:39:620,20.457,left,1.1246736614538664,0.40299999999999997,2.7907535023669143,2,1784,1819
2021.4.19 15:34:40:203,21.04,left,1.2524269433552606,0.494,2.5352772132697585,2,1828,1871
2021.4.19 15:34:40:627,21.464000000000002,left,0.21631545744180555,0.21,1.0300736068657406,2,1891,1909
2021.4.19 15:34:40:748,21.585,right,1.0572934124892102,0.44299999999999995,2.3866668453481044,1,1881,1920
2021.4.19 15:34:41:205,22.041999999999998,right,1.144000080341656,0.413,2.769975981456794,1,1925,1961
2021.4.19 15:34:41:567,22.404,right,0.16721349351738354,0.161,1.0385931274371651,3,1980,1993
2021.4.19 15:34:41:708,22.545,right,0.13656854249492378,0.134,1.019168227574058,3,1995,2006
2021.4.19 15:34:41:842,22.679000000000002,left,0.8839172014298257,0.436,2.0273330308023523,1,1980,2018
2021.4.19 15:34:41:988,22.825,right,0.2726204894282444,0.179,1.5230194940125386,1,2016,2031
2021.4.19 15:34:42:156,22.993000000000002,left,0.10242640687119296,0.11199999999999999,0.9145214899213656,1,2037,2046
2021.4.19 15:34:42:278,23.115,right,0.6486892476718588,0.278,2.3334145599707146,1,2033,2057
2021.4.19 15:34:42:436,23.273000000000003,left,0.18071067811865466,0.191,0.94612920480971,2,2055,2071
2021.4.19 15:34:42:939,23.776,right,1.2193044595728353,0.5820000000000001,2.095024844626865,2,2065,2116
2021.4.19 15:34:43:428,24.265,right,1.0907593446562949,0.389,2.8040085980881617,1,2126,2160
2021.4.19 15:34:44:179,25.016,right,1.2460846934073293,0.616,2.022864762024885,1,2173,2227
2021.4.19 15:34:44:585,25.421999999999997,right,1.053252089084905,0.33,3.191672997226985,1,2235,2262
2021.4.19 15:34:44:724,25.561,left,0.35636402339901624,0.268,1.3297165052202098,2,2253,2275
2021.4.19 15:34:44:970,25.807,right,0.17071067811865473,0.179,0.9536909392103616,2,2282,2297
2021.4.19 15:34:45:160,25.997,right,0.10146264369941976,0.11199999999999999,0.905916461601962,2,2305,2314
2021.4.19 15:34:45:185,26.022,left,0.9702361592134422,0.449,2.1608823145065528,1,2277,2316
2021.4.19 15:34:45:421,26.258000000000003,left,0.5305239321823167,0.225,2.357884143032519,1,2318,2337
2021.4.19 15:34:45:696,26.533,left,0.6356196560202665,0.264,2.407650212197979,1,2339,2362
2021.4.19 15:34:45:986,26.823,left,0.1421733218180744,0.132,1.0770706198338968,3,2377,2388
2021.4.19 15:34:46:210,27.046999999999997,right,0.737979068831902,0.35600000000000004,2.072974912449163,3,2377,2408
2021.4.19 15:34:46:502,27.339000000000002,left,0.4185606239786891,0.213,1.9650733520126251,1,2416,2434
2021.4.19 15:34:46:557,27.394000000000002,right,0.3368946813680701,0.28,1.2031952906002503,1,2415,2439
2021.4.19 15:34:46:715,27.552,right,0.12414213562373105,0.145,0.8561526594740073,1,2441,2453
2021.4.19 15:34:46:770,27.607,left,0.5291446836552359,0.2,2.6457234182761797,1,2441,2458
2021.4.19 15:34:47:36,27.873,left,0.35078590415206296,0.222,1.580116685369653,2,2463,2482
2021.4.19 15:34:47:363,28.2,right,0.19371630891611236,0.16699999999999998,1.1599778977012714,2,2497,2511
2021.4.19 15:34:47:825,28.662,right,0.7818598752976461,0.376,2.079414561961825,1,2520,2552
2021.4.19 15:34:48:177,29.014,left,2.3291255537268647,1.129,2.0629987189786223,1,2484,2584
2021.4.19 15:34:48:489,29.326,right,0.9000622999606636,0.358,2.5141405026834183,2,2581,2612
2021.4.19 15:34:48:500,29.337,left,0.2339887273215951,0.201,1.1641230215004732,2,2596,2613
2021.4.19 15:34:48:759,29.596,right,0.1904575930655364,0.17600000000000002,1.082145415145093,2,2621,2636
2021.4.19 15:34:49:116,29.953000000000003,left,1.2988404662924544,0.5820000000000001,2.2316846499870353,4,2617,2668
2021.4.19 15:34:49:217,30.054000000000002,left,0.10535169427003233,0.091,1.1577109260443113,4,2670,2677
2021.4.19 15:34:49:594,30.430999999999997,left,0.908220308137234,0.364,2.495110736640753,4,2679,2711
2021.4.19 15:34:49:796,30.633000000000003,right,0.29341155917425,0.20199999999999999,1.4525324711596532,1,2712,2729
2021.4.19 15:34:50:75,30.912,right,0.5263524574122516,0.24,2.193135239217715,1,2733,2754
2021.4.19 15:34:50:722,31.559,right,1.1730286591335666,0.4,2.932571647833916,1,2777,2812
2021.4.19 15:34:50:757,31.594,left,1.169676133666096,0.5920000000000001,1.9758042798413784,1,2763,2815
2021.4.19 15:34:51:247,32.084,right,1.2561821346563016,0.513,2.4486981182384047,1,2814,2859
2021.4.19 15:34:51:270,32.107,left,0.7100089539357464,0.48100000000000004,1.4761100913425083,1,2819,2861
2021.4.19 15:34:51:420,32.257,left,0.12440254740068238,0.094,1.3234313553264083,2,2867,2874
2021.4.19 15:34:51:851,32.688,left,0.814854315132294,0.325,2.5072440465609045,1,2885,2913
2021.4.19 15:34:52:197,33.034,left,0.240890746496988,0.212,1.1362771061178685,1,2926,2944
2021.4.19 15:34:52:478,33.315,right,0.953776818379685,0.426,2.2389127192011387,4,2932,2969
2021.4.19 15:34:52:809,33.646,right,0.27760535948672493,0.218,1.2734190802143348,4,2980,2998
2021.4.19 15:34:52:980,33.817,left,1.5457495817208813,0.7709999999999999,2.004863270714502,3,2946,3014
2021.4.19 15:34:53:329,34.166,left,0.4638520944213593,0.26,1.7840465170052282,3,3023,3045
2021.4.19 15:34:53:449,34.286,right,0.8452884048322067,0.369,2.2907544846401264,3,3024,3056
2021.4.19 15:34:54:52,34.889,right,1.3324969959284605,0.512,2.6025331951727737,2,3065,3110
2021.4.19 15:34:54:130,34.967,left,0.20300563079745765,0.16800000000000004,1.2083668499848668,2,3103,3117
2021.4.19 15:34:54:443,35.28,right,0.4469677351880984,0.38,1.1762308820739429,2,3112,3145
2021.4.19 15:34:54:577,35.414,left,0.8694021572034744,0.415,2.0949449571168057,2,3121,3157
2021.4.19 15:34:55:126,35.963,left,1.186959927325873,0.514,2.309260558999753,4,3161,3206
2021.4.19 15:34:55:136,35.973,right,0.7465668764430082,0.34600000000000003,2.1577077353844167,4,3177,3207
2021.4.19 15:34:55:785,36.622,left,0.828502756051502,0.615,1.3471589529292716,2,3211,3264
2021.4.19 15:34:55:826,36.663000000000004,right,1.4994476125835594,0.645,2.3247249807497044,2,3212,3268
2021.4.19 15:34:56:128,36.965,right,0.2645997286892673,0.245,1.0799988926092543,2,3274,3295
2021.4.19 15:34:56:318,37.155,left,0.6335745225829914,0.313,2.0241997526613145,2,3285,3312
2021.4.19 15:34:56:576,37.413000000000004,left,0.1911025440879962,0.156,1.225016308256386,2,3322,3335
2021.4.19 15:34:56:732,37.569,right,0.8370175251110965,0.257,3.2568775296151613,2,3327,3349
