timestamp,passed_time,side,cut_length,time,speed,event_type,start,end
2021.4.19 15:53:32:348,0.65,right,0.1224264068711928,0.24600000000000002,0.4976683206146048,0,15,25
2021.4.19 15:53:34:876,3.178,left,0.2616426638490205,0.225,1.1628562837734242,0,226,245
2021.4.19 15:53:34:883,3.185,right,0.27128990204491965,0.21,1.2918566764043793,0,228,246
2021.4.19 15:53:35:206,3.508,right,0.41273284923483183,0.18899999999999997,2.1837716890731844,4,259,275
2021.4.19 15:53:35:296,3.5980000000000003,left,0.4726207110802078,0.268,1.7635101159709243,4,260,283
2021.4.19 15:53:36:108,4.41,right,0.7658989292125035,0.30400000000000005,2.5194043724095505,2,329,355
2021.4.19 15:53:36:983,5.285,left,0.915818159951684,0.603,1.518769751163655,2,381,434
2021.4.19 15:53:37:60,5.362,right,0.329386815335458,0.30000000000000004,1.0979560511181932,2,415,440
2021.4.19 15:53:37:408,5.71,right,0.6025839446425114,0.247,2.4396111119130017,4,451,472
2021.4.19 15:53:37:429,5.731,left,0.6027431689970227,0.301,2.0024689999901093,4,448,474
2021.4.19 15:53:37:671,5.973,left,0.14656854249492388,0.162,0.9047440894748388,4,482,495
2021.4.19 15:53:37:712,6.013999999999999,right,0.3292553611430682,0.271,1.2149644322622442,4,476,499
2021.4.19 15:53:38:189,6.4910000000000005,right,0.7699244403249005,0.397,1.9393562728586915,2,507,542
2021.4.19 15:53:38:592,6.894,right,0.3086031205420182,0.247,1.2494053463239605,2,557,578
2021.4.19 15:53:39:15,7.317,right,0.1503918659693413,0.134,1.1223273579801587,1,605,616
2021.4.19 15:53:39:27,7.329,left,1.0682408215757877,0.4,2.670602053939469,1,582,617
2021.4.19 15:53:39:149,7.4510000000000005,right,0.108284271247462,0.122,0.8875759938316558,1,618,628
2021.4.19 15:53:39:553,7.855,left,0.786155499655375,0.336,2.339748510879092,4,635,664
2021.4.19 15:53:39:553,7.855,right,0.5219900531591855,0.14400000000000002,3.6249309247165664,4,652,664
2021.4.19 15:53:39:652,7.954,left,0.13262405524956372,0.08800000000000001,1.5070915369268605,4,666,673
2021.4.19 15:53:39:652,7.954,right,0.148193446172375,0.08800000000000001,1.684016433776989,4,666,673
2021.4.19 15:53:39:866,8.168,right,0.1765685424949238,0.191,0.9244426308634752,4,676,692
2021.4.19 15:53:40:98,8.4,right,0.1431370849898476,0.133,1.0762186841341923,4,702,713
